"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
2.789240534E2,1.931708047E1,-9.917975696E1,2.320267063E3,2.312396729E3,8.489999771E0,2.721000061E2,2.839678266E0,3.790092468E0,2.500000000E0,2.000000000E1
2.799240534E2,1.931708673E1,-9.917983468E1,2.321046988E3,2.313176514E3,8.250000000E0,2.720000000E2,2.846913301E0,3.790092468E0,2.500000000E0,2.100000000E1
2.809240534E2,1.931708821E1,-9.917990361E1,2.321267580E3,2.313396973E3,6.989999771E0,2.713999939E2,2.852994348E0,3.790092468E0,2.500000000E0,1.800000000E1
2.819240534E2,1.931708795E1,-9.917996156E1,2.322183223E3,2.314312500E3,6.090000153E0,2.703999939E2,2.858329641E0,3.790092468E0,2.500000000E0,2.200000000E1
2.829240534E2,1.931708970E1,-9.918001237E1,2.322017548E3,2.314146729E3,4.789999962E0,2.703999939E2,2.862865567E0,3.790092468E0,2.500000000E0,2.000000000E1
2.839240534E2,1.931708426E1,-9.918005521E1,2.321005926E3,2.313135010E3,4.139999866E0,2.540000000E2,2.867236330E0,3.790092468E0,2.621577740E0,1.700000000E1
2.849240534E2,1.931706857E1,-9.918009340E1,2.321167170E3,2.313296143E3,4.079999924E0,2.241000061E2,2.870353284E0,3.790092468E0,2.514889479E0,2.100000000E1
2.859240534E2,1.931704153E1,-9.918010123E1,2.320170665E3,2.312299561E3,3.839999914E0,1.923999939E2,2.873697516E0,3.790092468E0,2.500000000E0,1.700000000E1
2.869240534E2,1.931701205E1,-9.918010754E1,2.319772551E3,2.311901367E3,2.730000019E0,1.816000061E2,2.876839714E0,3.790092468E0,2.500000000E0,2.100000000E1
2.879240534E2,1.931698439E1,-9.918010141E1,2.319105365E3,2.311234131E3,2.740000010E0,1.656999969E2,2.881350956E0,3.790092468E0,2.500000000E0,1.700000000E1
2.889240534E2,1.931695358E1,-9.918007344E1,2.319150789E3,2.311279541E3,4.639999866E0,1.358999939E2,2.887347275E0,3.790092468E0,2.500000000E0,2.200000000E1
2.899240534E2,1.931693063E1,-9.918002173E1,2.318174176E3,2.310302979E3,6.110000134E0,1.098000031E2,2.893488284E0,3.790092468E0,2.500000000E0,1.700000000E1
2.909240534E2,1.931691718E1,-9.917996497E1,2.318167258E3,2.310296143E3,6.769999981E0,9.609999847E1,2.900543890E0,3.790092468E0,2.500000000E0,2.100000000E1
2.919240534E2,1.931690932E1,-9.917989825E1,2.317691802E3,2.309820801E3,7.440000057E0,9.509999847E1,2.908268672E0,3.790092468E0,2.500000000E0,1.800000000E1
2.929240534E2,1.931689370E1,-9.917982652E1,2.316649703E3,2.308778809E3,8.430000305E0,9.530000305E1,2.917389797E0,3.790092468E0,2.500000000E0,2.000000000E1
2.939240534E2,1.931688870E1,-9.917973976E1,2.315728156E3,2.307857422E3,8.960000038E0,9.269999695E1,2.926924861E0,3.790092468E0,2.500000000E0,1.800000000E1
2.949240534E2,1.931688178E1,-9.917964919E1,2.315665004E3,2.307794434E3,9.529999733E0,9.469999695E1,2.936986931E0,3.790092468E0,2.500000000E0,1.800000000E1
2.959240534E2,1.931688000E1,-9.917955332E1,2.315428978E3,2.307558594E3,9.640000343E0,9.019999695E1,2.947263914E0,3.790092468E0,2.500000000E0,2.000000000E1
2.969240534E2,1.931687512E1,-9.917945552E1,2.315318932E3,2.307448730E3,1.003999996E1,9.130000305E1,2.957352052E0,3.790092468E0,2.500000000E0,1.800000000E1
2.979240534E2,1.931686917E1,-9.917935959E1,2.314600982E3,2.306730957E3,1.027999973E1,9.269999695E1,2.968153184E0,3.790092468E0,2.500000000E0,2.000000000E1
2.989240534E2,1.931686390E1,-9.917925681E1,2.314024130E3,2.306154297E3,1.064000034E1,9.159999847E1,2.978246024E0,3.790092468E0,2.500000000E0,1.600000000E1
2.999240534E2,1.931686532E1,-9.917916064E1,2.313006358E3,2.305136719E3,1.018999958E1,9.200000000E1,2.988265804E0,3.790092468E0,2.500000000E0,1.900000000E1
3.009240534E2,1.931686129E1,-9.917906525E1,2.312345534E3,2.304476074E3,9.670000076E0,9.159999847E1,2.996535973E0,3.790092468E0,2.500000000E0,1.800000000E1
3.019240534E2,1.931685652E1,-9.917898660E1,2.311665945E3,2.303796631E3,8.470000267E0,9.130000305E1,3.004951665E0,3.790092468E0,2.500000000E0,1.700000000E1
3.029240534E2,1.931685093E1,-9.917890662E1,2.310878446E3,2.303009277E3,7.679999828E0,9.200000000E1,3.011612202E0,3.790092468E0,2.500000000E0,2.000000000E1
3.039240534E2,1.931685434E1,-9.917884325E1,2.310602678E3,2.302733643E3,6.019999981E0,9.230000305E1,3.016572626E0,3.790092468E0,2.500000000E0,2.000000000E1
3.049240534E2,1.931685468E1,-9.917879598E1,2.311100630E3,2.303231689E3,4.150000095E0,9.519999695E1,3.021323539E0,3.790092468E0,2.500000000E0,1.600000000E1
3.059240534E2,1.931684686E1,-9.917875147E1,2.310287816E3,2.302418945E3,4.559999943E0,9.450000000E1,3.026057667E0,3.790092468E0,2.500000000E0,1.700000000E1
3.069240534E2,1.931683592E1,-9.917870787E1,2.310377598E3,2.302508789E3,5.070000172E0,1.089000015E2,3.030642226E0,3.790092468E0,2.500000000E0,1.700000000E1
3.079240534E2,1.931681392E1,-9.917867092E1,2.310768199E3,2.302899414E3,4.769999981E0,1.250000000E2,3.035296170E0,3.790092468E0,2.500000000E0,1.700000000E1
3.089240534E2,1.931678461E1,-9.917863926E1,2.309882949E3,2.302014160E3,4.800000191E0,1.455000000E2,3.038567888E0,3.790092468E0,2.500000000E0,2.000000000E1
3.099240534E2,1.931675622E1,-9.917863107E1,2.309806093E3,2.301937256E3,4.300000191E0,1.651999969E2,3.041995309E0,3.790092468E0,2.500000000E0,2.000000000E1
3.109240534E2,1.931672572E1,-9.917862635E1,2.309824463E3,2.301955566E3,3.009999990E0,1.856000061E2,3.044024687E0,3.790092468E0,2.500000000E0,2.100000000E1
3.119240534E2,1.931670748E1,-9.917862701E1,2.310313031E3,2.302444092E3,1.360000014E0,2.026000061E2,3.045462439E0,3.790092468E0,2.500000000E0,1.600000000E1
3.129240534E2,1.931669455E1,-9.917862699E1,2.311440746E3,2.303571777E3,1.259999990E0,1.870000000E2,3.046901519E0,3.790092468E0,2.500000000E0,2.000000000E1
3.139240534E2,1.931668172E1,-9.917862879E1,2.311695173E3,2.303826172E3,1.200000048E0,1.743999939E2,3.048542139E0,3.790092468E0,2.500000000E0,2.200000000E1
3.149240534E2,1.931666730E1,-9.917863210E1,2.311786521E3,2.303917480E3,1.230000019E0,1.806000061E2,3.050103747E0,3.790092468E0,2.500000000E0,2.200000000E1
3.159240534E2,1.931665326E1,-9.917863245E1,2.312423272E3,2.304554199E3,2.049999952E0,1.871000061E2,3.053040916E0,3.790092468E0,2.500000000E0,2.100000000E1
3.169240534E2,1.931662724E1,-9.917862763E1,2.312702862E3,2.304833740E3,3.950000048E0,1.846999969E2,3.057272513E0,3.790092468E0,2.500000000E0,2.100000000E1
3.179240534E2,1.931659026E1,-9.917863715E1,2.312052818E3,2.304183594E3,5.099999905E0,1.861000061E2,3.062796165E0,3.790092468E0,2.500000000E0,2.100000000E1
3.189240534E2,1.931654065E1,-9.917863985E1,2.312405963E3,2.304536621E3,6.099999905E0,1.856000061E2,3.068864340E0,3.790092468E0,2.500000000E0,2.100000000E1
3.199240534E2,1.931648694E1,-9.917865009E1,2.312826759E3,2.304957275E3,6.800000191E0,1.861000061E2,3.075826178E0,3.790092468E0,2.500000000E0,1.800000000E1
3.209240534E2,1.931642521E1,-9.917866117E1,2.313444108E3,2.305574463E3,7.230000019E0,1.868000031E2,3.083485948E0,3.790092468E0,2.500000000E0,2.100000000E1
3.219240534E2,1.931635651E1,-9.917866653E1,2.314474304E3,2.306604492E3,7.880000114E0,1.863999939E2,3.091545717E0,3.790092468E0,2.500000000E0,1.900000000E1
3.229240534E2,1.931628429E1,-9.917867307E1,2.314668084E3,2.306798096E3,8.140000343E0,1.858999939E2,3.099941522E0,3.790092468E0,2.500000000E0,1.900000000E1
3.239240534E2,1.931620984E1,-9.917868640E1,2.314996403E3,2.307126221E3,8.390000343E0,1.871999969E2,3.108746114E0,3.790092468E0,2.500000000E0,1.700000000E1
3.249240534E2,1.931613114E1,-9.917869564E1,2.315713153E3,2.307842773E3,8.850000381E0,1.865000000E2,3.117333446E0,3.790092468E0,2.500000000E0,1.900000000E1
3.259240534E2,1.931605430E1,-9.917870383E1,2.315878138E3,2.308007568E3,8.819999695E0,1.866999969E2,3.126160507E0,3.790092468E0,2.500000000E0,2.000000000E1
3.269240534E2,1.931597565E1,-9.917871524E1,2.316602948E3,2.308732178E3,8.899999619E0,1.865000000E2,3.134718899E0,3.790092468E0,2.500000000E0,1.900000000E1
3.279240534E2,1.931589900E1,-9.917872264E1,2.316629014E3,2.308758057E3,9.069999695E0,1.860000000E2,3.143258433E0,3.790092468E0,2.500000000E0,2.100000000E1
3.289240534E2,1.931582418E1,-9.917874099E1,2.316583322E3,2.308712158E3,9.100000381E0,1.865000000E2,3.152279275E0,3.790092468E0,2.500000000E0,2.100000000E1
3.299240534E2,1.931574356E1,-9.917875058E1,2.316834500E3,2.308963135E3,9.130000114E0,1.863999939E2,3.161301096E0,3.790092468E0,2.500000000E0,1.800000000E1
3.309240534E2,1.931566273E1,-9.917875803E1,2.317157939E3,2.309286377E3,8.979999542E0,1.860000000E2,3.170099336E0,3.790092468E0,2.500000000E0,2.000000000E1
3.319240534E2,1.931558447E1,-9.917877039E1,2.317453307E3,2.309581543E3,8.130000114E0,1.881999969E2,3.178232205E0,3.790092468E0,2.500000000E0,2.100000000E1
3.329240534E2,1.931551168E1,-9.917877797E1,2.318296016E3,2.310424072E3,7.760000229E0,1.853000031E2,3.185603431E0,3.790092468E0,2.500000000E0,2.100000000E1
3.339240534E2,1.931544643E1,-9.917879037E1,2.318037155E3,2.310165039E3,6.900000095E0,1.881999969E2,3.192318738E0,3.790092468E0,2.500000000E0,1.900000000E1
3.349240534E2,1.931538625E1,-9.917879573E1,2.318289011E3,2.310416748E3,6.510000229E0,1.888000031E2,3.197819951E0,3.790092468E0,2.500000000E0,2.000000000E1
3.359240534E2,1.931533772E1,-9.917880592E1,2.318137041E3,2.310264648E3,5.159999847E0,1.880000000E2,3.201883264E0,3.790092468E0,2.500000000E0,1.900000000E1
3.369240534E2,1.931530159E1,-9.917881172E1,2.318072681E3,2.310200195E3,3.539999962E0,1.856000061E2,3.205112365E0,3.790092468E0,2.500000000E0,1.900000000E1
3.379240534E2,1.931527255E1,-9.917881174E1,2.318932122E3,2.311059570E3,2.319999933E0,1.883000031E2,3.207388945E0,3.790092468E0,2.500000000E0,2.200000000E1
3.389240534E2,1.931525215E1,-9.917881358E1,2.319151410E3,2.311278809E3,2.059999943E0,1.891999969E2,3.209785950E0,3.790092468E0,2.500000000E0,2.100000000E1
3.399240534E2,1.931523075E1,-9.917881083E1,2.319617762E3,2.311745117E3,2.960000038E0,1.868000031E2,3.213977945E0,3.790092468E0,2.500000000E0,1.900000000E1
3.409240534E2,1.931519337E1,-9.917881602E1,2.319554624E3,2.311681885E3,4.030000210E0,1.851000061E2,3.218467664E0,3.790092468E0,2.500000000E0,2.200000000E1
3.419240534E2,1.931515363E1,-9.917882359E1,2.319352336E3,2.311479492E3,5.119999886E0,1.855000000E2,3.224415222E0,3.790092468E0,2.500000000E0,2.100000000E1
3.429240534E2,1.931510122E1,-9.917883491E1,2.318807311E3,2.310934326E3,5.829999924E0,1.863999939E2,3.230261482E0,3.790092468E0,2.500000000E0,2.100000000E1
3.439240534E2,1.931504918E1,-9.917884285E1,2.318836254E3,2.310963135E3,6.130000114E0,1.856999969E2,3.236486007E0,3.790092468E0,2.500000000E0,2.200000000E1
3.449240534E2,1.931499334E1,-9.917884702E1,2.319019738E3,2.311146484E3,6.340000153E0,1.855000000E2,3.241760637E0,3.790092468E0,2.500000000E0,2.400000000E1
3.459240534E2,1.931494607E1,-9.917885122E1,2.318913408E3,2.311040039E3,5.630000114E0,1.886999969E2,3.246864693E0,3.790092468E0,2.500000000E0,2.200000000E1
3.469240534E2,1.931490017E1,-9.917885166E1,2.319358825E3,2.311485352E3,4.949999809E0,1.848000031E2,3.250932242E0,3.790092468E0,2.500000000E0,2.000000000E1
3.479240534E2,1.931486363E1,-9.917885348E1,2.319480493E3,2.311606934E3,3.329999924E0,1.826999969E2,3.254718674E0,3.790092468E0,2.500000000E0,2.200000000E1
3.489240534E2,1.931483028E1,-9.917886077E1,2.319767693E3,2.311894043E3,3.009999990E0,1.841000061E2,3.258658743E0,3.790092468E0,2.500000000E0,1.900000000E1
3.499240534E2,1.931479490E1,-9.917886284E1,2.319577103E3,2.311703369E3,4.159999847E0,1.835000000E2,3.263769677E0,3.790092468E0,2.500000000E0,2.000000000E1
3.509240534E2,1.931474924E1,-9.917886843E1,2.319921700E3,2.312047852E3,5.500000000E0,1.856000061E2,3.269223914E0,3.790092468E0,2.500000000E0,1.800000000E1
3.519240534E2,1.931470136E1,-9.917887972E1,2.320071489E3,2.312197510E3,6.469999790E0,1.870000000E2,3.275787372E0,3.790092468E0,2.500000000E0,1.900000000E1
3.529240534E2,1.931464322E1,-9.917889052E1,2.320056993E3,2.312182861E3,7.550000191E0,1.895000000E2,3.283774019E0,3.790092468E0,2.500000000E0,2.100000000E1
3.539240534E2,1.931457163E1,-9.917889668E1,2.320004433E3,2.312130127E3,8.329999924E0,1.875000000E2,3.292534413E0,3.790092468E0,2.500000000E0,2.000000000E1
3.549240534E2,1.931449342E1,-9.917890674E1,2.319985831E3,2.312111328E3,8.939999580E0,1.891999969E2,3.301995795E0,3.790092468E0,2.500000000E0,2.100000000E1
3.559240534E2,1.931440962E1,-9.917892237E1,2.320092009E3,2.312217285E3,9.250000000E0,1.870000000E2,3.311634879E0,3.790092468E0,2.500000000E0,2.300000000E1
3.569240534E2,1.931432312E1,-9.917892839E1,2.320099785E3,2.312224854E3,9.479999542E0,1.870000000E2,3.321127715E0,3.790092468E0,2.500000000E0,2.300000000E1
3.579240534E2,1.931423845E1,-9.917893996E1,2.319786278E3,2.311911133E3,9.439999580E0,1.870000000E2,3.331006448E0,3.790092468E0,2.500000000E0,2.200000000E1
3.589240534E2,1.931415037E1,-9.917895226E1,2.320191287E3,2.312315918E3,9.520000458E0,1.861000061E2,3.340379745E0,3.790092468E0,2.500000000E0,2.300000000E1
3.599240534E2,1.931406637E1,-9.917895974E1,2.320091883E3,2.312216309E3,9.289999962E0,1.868999939E2,3.349687253E0,3.790092468E0,2.500000000E0,2.100000000E1
3.609240534E2,1.931398304E1,-9.917896812E1,2.320824021E3,2.312948242E3,9.079999924E0,1.868000031E2,3.358502921E0,3.790092468E0,2.500000000E0,1.900000000E1
3.619240534E2,1.931390463E1,-9.917898054E1,2.320915532E3,2.313039551E3,8.489999771E0,1.880000000E2,3.367190836E0,3.790092468E0,2.500000000E0,2.000000000E1
3.629240534E2,1.931382863E1,-9.917899975E1,2.320811006E3,2.312934814E3,7.639999866E0,1.860000000E2,3.373492067E0,3.790092468E0,2.500000000E0,2.000000000E1
3.639240534E2,1.931377214E1,-9.917900451E1,2.321151231E3,2.313274902E3,6.050000191E0,1.866999969E2,3.378634349E0,3.790092468E0,2.500000000E0,2.000000000E1
3.649240534E2,1.931372602E1,-9.917900812E1,2.320878637E3,2.313002197E3,3.970000029E0,1.878999939E2,3.382043548E0,3.790092468E0,2.500000000E0,1.800000000E1
3.659240534E2,1.931369692E1,-9.917901835E1,2.320785217E3,2.312908691E3,3.089999914E0,1.863999939E2,3.385465357E0,3.790092468E0,2.500000000E0,2.000000000E1
3.669240534E2,1.931366615E1,-9.917901881E1,2.320752573E3,2.312875977E3,3.089999914E0,1.886000061E2,3.389324062E0,3.790092468E0,2.500000000E0,2.200000000E1
3.679240534E2,1.931363166E1,-9.917902287E1,2.320506077E3,2.312629395E3,3.589999914E0,1.878000031E2,3.394295349E0,3.790092468E0,2.500000000E0,2.200000000E1
3.689240534E2,1.931358726E1,-9.917902842E1,2.320541833E3,2.312665039E3,4.849999905E0,1.856999969E2,3.399923900E0,3.790092468E0,2.500000000E0,2.100000000E1
3.699240534E2,1.931353691E1,-9.917903394E1,2.320661831E3,2.312784912E3,6.139999866E0,1.871000061E2,3.406760236E0,3.790092468E0,2.500000000E0,2.300000000E1
3.709240534E2,1.931347543E1,-9.917903424E1,2.321497176E3,2.313620117E3,7.519999981E0,1.856000061E2,3.414606124E0,3.790092468E0,2.500000000E0,2.300000000E1
3.719240534E2,1.931340519E1,-9.917904135E1,2.321905308E3,2.314028076E3,8.390000343E0,1.868999939E2,3.423780151E0,3.790092468E0,2.500000000E0,2.100000000E1
3.729240534E2,1.931332304E1,-9.917904944E1,2.322177238E3,2.314299805E3,8.989999771E0,1.866000061E2,3.432797112E0,3.790092468E0,2.500000000E0,2.300000000E1
3.739240534E2,1.931324211E1,-9.917905486E1,2.322309024E3,2.314431396E3,9.609999657E0,1.863000031E2,3.442417819E0,3.790092468E0,2.500000000E0,2.300000000E1
3.749240534E2,1.931315691E1,-9.917907082E1,2.321952803E3,2.314074951E3,9.880000114E0,1.863999939E2,3.452771815E0,3.790092468E0,2.500000000E0,2.100000000E1
3.759240534E2,1.931306432E1,-9.917908129E1,2.321677154E3,2.313799072E3,1.007999992E1,1.860000000E2,3.462531905E0,3.790092468E0,2.500000000E0,2.100000000E1
3.769240534E2,1.931297695E1,-9.917909021E1,2.321417848E3,2.313539551E3,1.030000019E1,1.861000061E2,3.472997067E0,3.790092468E0,2.500000000E0,2.200000000E1
3.779240534E2,1.931288307E1,-9.917909726E1,2.321668075E3,2.313789551E3,1.044999981E1,1.861000061E2,3.483882221E0,3.790092468E0,2.500000000E0,2.200000000E1
3.789240534E2,1.931278552E1,-9.917910593E1,2.322181252E3,2.314302490E3,1.068999958E1,1.863000031E2,3.494646288E0,3.790092468E0,2.500000000E0,2.000000000E1
3.799240534E2,1.931268904E1,-9.917911431E1,2.322321868E3,2.314442871E3,1.086999989E1,1.866999969E2,3.504689917E0,3.790092468E0,2.500000000E0,2.200000000E1
3.809240534E2,1.931260015E1,-9.917913130E1,2.321794759E3,2.313915527E3,1.085000038E1,1.866999969E2,3.515283415E0,3.790092468E0,2.500000000E0,2.000000000E1
3.819240534E2,1.931250518E1,-9.917913930E1,2.321877753E3,2.313998291E3,1.085999966E1,1.863000031E2,3.525672085E0,3.790092468E0,2.500000000E0,2.200000000E1
3.829240534E2,1.931241295E1,-9.917915510E1,2.322293765E3,2.314414062E3,1.092000008E1,1.863000031E2,3.536620191E0,3.790092468E0,2.500000000E0,2.000000000E1
3.839240534E2,1.931231564E1,-9.917917099E1,2.322485667E3,2.314605713E3,1.085000038E1,1.861999969E2,3.547473011E0,3.790092468E0,2.500000000E0,2.100000000E1
3.849240534E2,1.931221881E1,-9.917918397E1,2.322458568E3,2.314578369E3,1.068999958E1,1.853000031E2,3.558362626E0,3.790092468E0,2.500000000E0,2.000000000E1
3.859240534E2,1.931212136E1,-9.917919426E1,2.322130195E3,2.314249756E3,1.073999977E1,1.858999939E2,3.569507951E0,3.790092468E0,2.500000000E0,2.200000000E1
3.869240534E2,1.931202135E1,-9.917920133E1,2.321721256E3,2.313840576E3,1.071000004E1,1.861000061E2,3.580512287E0,3.790092468E0,2.500000000E0,1.900000000E1
3.879240534E2,1.931192318E1,-9.917921459E1,2.322029610E3,2.314148682E3,1.064000034E1,1.860000000E2,3.591302773E0,3.790092468E0,2.500000000E0,2.300000000E1
3.889240534E2,1.931182649E1,-9.917922333E1,2.322127746E3,2.314246582E3,1.073999977E1,1.871000061E2,3.602300759E0,3.790092468E0,2.500000000E0,1.900000000E1
3.899240534E2,1.931172877E1,-9.917923952E1,2.321901437E3,2.314020020E3,1.046000004E1,1.876999969E2,3.612531224E0,3.790092468E0,2.500000000E0,2.200000000E1
3.909240534E2,1.931163820E1,-9.917925667E1,2.321250797E3,2.313369141E3,1.021000004E1,1.866000061E2,3.623051943E0,3.790092468E0,2.500000000E0,2.000000000E1
3.919240534E2,1.931154450E1,-9.917927058E1,2.321066222E3,2.313184326E3,9.979999542E0,1.870000000E2,3.632619665E0,3.790092468E0,2.500000000E0,2.000000000E1
3.929240534E2,1.931145912E1,-9.917928189E1,2.320897981E3,2.313015869E3,9.470000267E0,1.886000061E2,3.641582095E0,3.790092468E0,2.609220028E0,2.200000000E1
3.939240534E2,1.931138036E1,-9.917930004E1,2.319735597E3,2.311853271E3,9.109999657E0,1.883999939E2,3.650470922E0,3.790092468E0,2.804769516E0,2.200000000E1
3.949240534E2,1.931130080E1,-9.917930828E1,2.319945755E3,2.312063232E3,8.500000000E0,1.870000000E2,3.658649902E0,3.790092468E0,2.672242641E0,1.900000000E1
3.959240534E2,1.931122818E1,-9.917932067E1,2.320582906E3,2.312700195E3,8.090000153E0,1.888999939E2,3.667206491E0,3.790092468E0,2.737614870E0,2.000000000E1
3.969240534E2,1.931115221E1,-9.917933365E1,2.320324071E3,2.312441162E3,7.619999886E0,1.883000031E2,3.675186218E0,3.790092468E0,2.500000000E0,1.900000000E1
3.979240534E2,1.931108066E1,-9.917933951E1,2.320167018E3,2.312283936E3,7.469999790E0,1.863000031E2,3.682734833E0,3.790092468E0,2.679115772E0,2.000000000E1
3.989240534E2,1.931101330E1,-9.917934845E1,2.320843701E3,2.312960449E3,7.280000210E0,1.893999939E2,3.689894537E0,3.790092468E0,2.596215963E0,2.200000000E1
3.999240534E2,1.931095019E1,-9.917936198E1,2.320722533E3,2.312839111E3,7.079999924E0,1.936999969E2,3.696402077E0,3.790092468E0,2.500000000E0,1.700000000E1
4.009240534E2,1.931089592E1,-9.917938519E1,2.321345016E3,2.313461426E3,6.619999886E0,2.011999969E2,3.702886342E0,3.790092468E0,2.565480947E0,1.900000000E1
4.019240534E2,1.931084021E1,-9.917940345E1,2.321674769E3,2.313791016E3,6.340000153E0,1.988999939E2,3.709250261E0,3.790092468E0,2.848562241E0,1.800000000E1
4.029240534E2,1.931079119E1,-9.917943475E1,2.321127090E3,2.313243164E3,4.510000229E0,2.045000000E2,3.713220741E0,3.790092468E0,3.186562300E0,2.000000000E1
4.039240534E2,1.931075788E1,-9.917944838E1,2.321562495E3,2.313678467E3,2.930000067E0,2.061000061E2,3.714826154E0,3.790092468E0,3.069847584E0,2.100000000E1
4.049240534E2,1.931074883E1,-9.917946030E1,2.321409951E3,2.313525879E3,1.299999952E0,2.085000000E2,3.716461326E0,3.790092468E0,3.130780935E0,1.900000000E1
4.059240534E2,1.931073550E1,-9.917946688E1,2.321297690E3,2.313413574E3,1.330000043E0,2.021000061E2,3.717806964E0,3.790092468E0,3.216375828E0,1.900000000E1
4.069240534E2,1.931072707E1,-9.917947608E1,2.321413206E3,2.313529053E3,1.769999981E0,2.085000000E2,3.721197129E0,3.790092468E0,3.234128475E0,2.200000000E1
4.079240534E2,1.931070246E1,-9.917949515E1,2.320300750E3,2.312416504E3,2.869999886E0,2.096000061E2,3.724451600E0,3.790092468E0,3.424135208E0,2.000000000E1
4.089240534E2,1.931067483E1,-9.917950538E1,2.320385306E3,2.312500977E3,3.549999952E0,2.108000031E2,3.728503784E0,3.790092468E0,3.337678671E0,1.700000000E1
4.099240534E2,1.931064901E1,-9.917953263E1,2.320462078E3,2.312577637E3,4.760000229E0,2.130000000E2,3.733191020E0,3.790092468E0,3.243504286E0,2.200000000E1
4.109240534E2,1.931061377E1,-9.917955714E1,2.320459033E3,2.312574463E3,5.369999886E0,2.208000031E2,3.738546104E0,3.790092468E0,3.046531439E0,2.100000000E1
4.119240534E2,1.931057795E1,-9.917959125E1,2.320466017E3,2.312581299E3,5.699999809E0,2.176000061E2,3.743808491E0,3.790092468E0,2.823519230E0,1.700000000E1
4.129240534E2,1.931054102E1,-9.917962261E1,2.320576515E3,2.312691650E3,5.690000057E0,2.261000061E2,3.749997323E0,3.790092468E0,2.964912653E0,1.900000000E1
4.139240534E2,1.931049734E1,-9.917965916E1,2.320877223E3,2.312992188E3,6.239999771E0,2.233999939E2,3.756387406E0,3.790092468E0,2.775614738E0,2.000000000E1
4.149240534E2,1.931046071E1,-9.917970608E1,2.320714801E3,2.312829590E3,6.320000172E0,2.336000061E2,3.762623024E0,3.790092468E0,2.554246902E0,2.000000000E1
4.159240534E2,1.931042732E1,-9.917975382E1,2.320714972E3,2.312829590E3,6.590000153E0,2.378000031E2,3.768751492E0,3.790092468E0,2.518108606E0,2.000000000E1
4.169240534E2,1.931039818E1,-9.917980339E1,2.321186327E3,2.313300781E3,6.309999943E0,2.381000061E2,3.774860631E0,3.790092468E0,2.500000000E0,2.100000000E1
4.179240534E2,1.931036701E1,-9.917985133E1,2.321021454E3,2.313135742E3,6.409999847E0,2.413999939E2,3.780535002E0,3.790092468E0,2.500000000E0,1.900000000E1
4.189240534E2,1.931034294E1,-9.917989901E1,2.321682736E3,2.313796875E3,5.800000191E0,2.453000031E2,3.786194536E0,3.790092468E0,2.500000000E0,2.100000000E1
4.199240534E2,1.931032377E1,-9.917994897E1,2.321051042E3,2.313165039E3,4.889999866E0,2.461000061E2,3.790196026E0,3.790092468E0,2.500000000E0,1.900000000E1
