"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
4.209240534E2,1.931030672E1,-9.917998255E1,2.320795532E3,2.312909424E3,3.789999962E0,2.496000061E2,3.793421665E0,3.790092468E0,2.500000000E0,2.300000000E1
4.219240534E2,1.931029376E1,-9.918001005E1,2.320262901E3,2.312376709E3,2.769999981E0,2.501000061E2,3.796065970E0,3.790092468E0,2.500000000E0,2.200000000E1
4.229240534E2,1.931028489E1,-9.918003343E1,2.320227567E3,2.312341309E3,2.089999914E0,2.475000000E2,3.798404855E0,3.790092468E0,2.500000000E0,2.100000000E1
4.239240534E2,1.931028239E1,-9.918005556E1,2.320401445E3,2.312515137E3,1.840000033E0,2.511000061E2,3.800511375E0,3.790092468E0,2.500000000E0,2.000000000E1
4.249240534E2,1.931027316E1,-9.918007309E1,2.320511608E3,2.312625244E3,2.349999905E0,2.545000000E2,3.803212675E0,3.790092468E0,2.500000000E0,1.800000000E1
4.259240534E2,1.931027135E1,-9.918009876E1,2.320209905E3,2.312323486E3,2.579999924E0,2.533999939E2,3.806249030E0,3.790092468E0,2.500000000E0,2.200000000E1
4.269240534E2,1.931026819E1,-9.918012750E1,2.320598397E3,2.312711914E3,3.640000105E0,2.636000061E2,3.809910171E0,3.790092468E0,2.500000000E0,1.900000000E1
4.279240534E2,1.931026665E1,-9.918016235E1,2.320152180E3,2.312265625E3,4.739999771E0,2.707000122E2,3.815365144E0,3.790092468E0,2.500000000E0,2.200000000E1
4.289240534E2,1.931027138E1,-9.918021409E1,2.321025807E3,2.313139160E3,5.780000210E0,2.786000061E2,3.821471398E0,3.790092468E0,2.500000000E0,2.300000000E1
4.299240534E2,1.931027655E1,-9.918027202E1,2.320950959E3,2.313064209E3,6.530000210E0,2.802000122E2,3.828300918E0,3.790092468E0,2.500000000E0,2.000000000E1
4.309240534E2,1.931029070E1,-9.918033535E1,2.320282596E3,2.312395752E3,6.989999771E0,2.855000000E2,3.835677394E0,3.790092468E0,2.500000000E0,2.100000000E1
4.319240534E2,1.931031600E1,-9.918040033E1,2.320773146E3,2.312886230E3,7.329999924E0,2.925000000E2,3.843369408E0,3.790092468E0,2.500000000E0,2.300000000E1
4.329240534E2,1.931034572E1,-9.918046652E1,2.320672136E3,2.312785156E3,7.849999905E0,3.005000000E2,3.851749286E0,3.790092468E0,2.500000000E0,2.000000000E1
4.339240534E2,1.931038012E1,-9.918053757E1,2.320736408E3,2.312849365E3,8.630000114E0,2.987999878E2,3.860933889E0,3.790092468E0,2.500000000E0,2.300000000E1
4.349240534E2,1.931041916E1,-9.918061470E1,2.320535789E3,2.312648682E3,9.199999809E0,2.967999878E2,3.870381908E0,3.790092468E0,2.500000000E0,2.300000000E1
4.359240534E2,1.931045920E1,-9.918069411E1,2.320605924E3,2.312718750E3,9.590000153E0,2.952999878E2,3.879905708E0,3.790092468E0,2.500000000E0,2.100000000E1
4.369240534E2,1.931050197E1,-9.918077274E1,2.320216335E3,2.312329102E3,9.979999542E0,2.961000061E2,3.889886338E0,3.790092468E0,2.500000000E0,2.100000000E1
4.379240534E2,1.931054222E1,-9.918085775E1,2.320418072E3,2.312530762E3,1.021000004E1,2.952000122E2,3.900455406E0,3.790092468E0,2.500000000E0,2.100000000E1
4.389240534E2,1.931058243E1,-9.918094901E1,2.320574168E3,2.312686768E3,1.038000011E1,2.955000000E2,3.910653722E0,3.790092468E0,2.500000000E0,2.000000000E1
4.399240534E2,1.931062082E1,-9.918103727E1,2.319895789E3,2.312008301E3,1.039999962E1,2.961000061E2,3.920558370E0,3.790092468E0,2.500000000E0,2.100000000E1
4.409240534E2,1.931065962E1,-9.918112223E1,2.319744015E3,2.311856445E3,1.014000034E1,2.947000122E2,3.930896519E0,3.790092468E0,2.500000000E0,2.000000000E1
4.419240534E2,1.931070081E1,-9.918121055E1,2.320379350E3,2.312491699E3,1.026000023E1,2.956000061E2,3.940978832E0,3.790092468E0,2.500000000E0,2.200000000E1
4.429240534E2,1.931074045E1,-9.918129696E1,2.320468543E3,2.312580811E3,9.649999619E0,2.942999878E2,3.950065673E0,3.790092468E0,2.500000000E0,1.900000000E1
4.439240534E2,1.931077297E1,-9.918137640E1,2.320863891E3,2.312976074E3,8.680000305E0,2.952000122E2,3.958454291E0,3.790092468E0,2.500000000E0,1.900000000E1
4.449240534E2,1.931080489E1,-9.918144883E1,2.321650583E3,2.313762695E3,7.760000229E0,2.950000000E2,3.965899490E0,3.790092468E0,2.500000000E0,2.100000000E1
4.459240534E2,1.931082907E1,-9.918151499E1,2.321760767E3,2.313872803E3,6.639999866E0,2.958999939E2,3.971992531E0,3.790092468E0,2.500000000E0,2.000000000E1
4.469240534E2,1.931085287E1,-9.918156729E1,2.321595290E3,2.313707275E3,5.329999924E0,2.915000000E2,3.976895607E0,3.790092468E0,2.500000000E0,1.700000000E1
4.479240534E2,1.931087331E1,-9.918160869E1,2.321291370E3,2.313403320E3,3.849999905E0,2.947999878E2,3.979257776E0,3.790092468E0,2.500000000E0,2.100000000E1
4.489240534E2,1.931088170E1,-9.918162937E1,2.321959605E3,2.314071533E3,2.180000067E0,2.948999939E2,3.981189860E0,3.790092468E0,2.500000000E0,1.900000000E1
4.499240534E2,1.931088738E1,-9.918164677E1,2.321880770E3,2.313992676E3,1.269999981E0,2.995000000E2,3.982487850E0,3.790092468E0,2.500000000E0,2.200000000E1
4.509240534E2,1.931089338E1,-9.918165738E1,2.322173746E3,2.314285645E3,1.309999943E0,2.972999878E2,3.983867371E0,3.790092468E0,2.500000000E0,1.900000000E1
4.519240534E2,1.931089725E1,-9.918166987E1,2.322737727E3,2.314849609E3,1.769999981E0,2.923999939E2,3.986260757E0,3.790092468E0,2.500000000E0,1.900000000E1
4.529240534E2,1.931090578E1,-9.918169081E1,2.322498491E3,2.314610352E3,2.839999914E0,2.957999878E2,3.990148035E0,3.790092468E0,2.521304131E0,2.000000000E1
4.539240534E2,1.931092060E1,-9.918172436E1,2.321595204E3,2.313707031E3,2.809999943E0,2.947999878E2,3.993392213E0,3.790092468E0,2.599979401E0,1.900000000E1
4.549240534E2,1.931093807E1,-9.918174912E1,2.322301024E3,2.314412842E3,3.579999924E0,3.001000061E2,3.997630369E0,3.790092468E0,2.500000000E0,1.800000000E1
4.559240534E2,1.931095273E1,-9.918178640E1,2.322489053E3,2.314600830E3,4.800000191E0,2.928999939E2,4.002470192E0,3.790092468E0,2.500000000E0,1.900000000E1
4.569240534E2,1.931097044E1,-9.918182853E1,2.322719565E3,2.314831299E3,5.949999809E0,2.930000000E2,4.008571558E0,3.790092468E0,2.500000000E0,1.800000000E1
4.579240534E2,1.931099380E1,-9.918188114E1,2.322796032E3,2.314907715E3,6.809999943E0,2.937999878E2,4.015568450E0,3.790092468E0,2.500000000E0,1.700000000E1
4.589240534E2,1.931102216E1,-9.918194066E1,2.323269475E3,2.315381104E3,7.409999847E0,2.943999939E2,4.023416878E0,3.790092468E0,2.500000000E0,2.000000000E1
4.599240534E2,1.931104714E1,-9.918201061E1,2.322911159E3,2.315022705E3,8.119999886E0,2.937000122E2,4.031678713E0,3.790092468E0,2.500000000E0,1.900000000E1
4.609240534E2,1.931107956E1,-9.918208145E1,2.322449556E3,2.314561035E3,8.479999542E0,2.950000000E2,4.040512791E0,3.790092468E0,2.500000000E0,1.900000000E1
4.619240534E2,1.931111418E1,-9.918215722E1,2.322368573E3,2.314479980E3,8.979999542E0,2.947999878E2,4.049082351E0,3.790092468E0,2.500000000E0,1.700000000E1
4.629240534E2,1.931114534E1,-9.918223191E1,2.322212156E3,2.314323486E3,9.100000381E0,2.947000122E2,4.058361802E0,3.790092468E0,2.500000000E0,2.000000000E1
4.639240534E2,1.931117713E1,-9.918231367E1,2.321462979E3,2.313574219E3,9.119999886E0,2.947999878E2,4.067648315E0,3.790092468E0,2.500000000E0,2.000000000E1
4.649240534E2,1.931121554E1,-9.918239225E1,2.321749181E3,2.313860352E3,9.159999847E0,2.952000122E2,4.076735706E0,3.790092468E0,2.500000000E0,2.200000000E1
4.659240534E2,1.931125108E1,-9.918247023E1,2.321969714E3,2.314080811E3,9.250000000E0,2.950000000E2,4.085991599E0,3.790092468E0,2.500000000E0,2.100000000E1
4.669240534E2,1.931128844E1,-9.918254905E1,2.322163633E3,2.314274658E3,9.180000305E0,2.943999939E2,4.094729458E0,3.790092468E0,2.500000000E0,2.100000000E1
4.679240534E2,1.931132365E1,-9.918262349E1,2.322737920E3,2.314848877E3,8.899999619E0,2.936000061E2,4.103293735E0,3.790092468E0,2.500000000E0,2.300000000E1
4.689240534E2,1.931135301E1,-9.918269894E1,2.322972866E3,2.315083740E3,8.460000038E0,2.922000122E2,4.111443186E0,3.790092468E0,2.500000000E0,2.100000000E1
4.699240534E2,1.931138112E1,-9.918277066E1,2.323126021E3,2.315236816E3,8.210000038E0,2.926000061E2,4.118309127E0,3.790092468E0,2.500000000E0,2.000000000E1
4.709240534E2,1.931140647E1,-9.918283032E1,2.323686385E3,2.315797119E3,7.030000210E0,2.911000061E2,4.124936821E0,3.790092468E0,2.500000000E0,2.100000000E1
4.719240534E2,1.931143337E1,-9.918288668E1,2.323966221E3,2.316076904E3,6.050000191E0,2.982000122E2,4.130757942E0,3.790092468E0,2.500000000E0,1.900000000E1
4.729240534E2,1.931146216E1,-9.918293301E1,2.323278015E3,2.315388672E3,5.659999847E0,3.107999878E2,4.134101320E0,3.790092468E0,2.500000000E0,2.200000000E1
4.739240534E2,1.931148175E1,-9.918295718E1,2.323011661E3,2.315122314E3,3.019999981E0,3.108999939E2,4.139452135E0,3.790092468E0,2.500000000E0,1.900000000E1
4.749240534E2,1.931152405E1,-9.918298149E1,2.323288957E3,2.315399658E3,5.550000191E0,3.388999939E2,4.144449503E0,3.790092468E0,2.500000000E0,1.900000000E1
4.759240534E2,1.931156737E1,-9.918299417E1,2.323244695E3,2.315355469E3,5.420000076E0,3.502999878E2,4.150545444E0,3.790092468E0,2.500000000E0,2.100000000E1
4.769240534E2,1.931162012E1,-9.918300999E1,2.322931618E3,2.315042480E3,5.599999905E0,3.480000000E2,4.156400995E0,3.790092468E0,2.500000000E0,2.200000000E1
4.779240534E2,1.931167187E1,-9.918302032E1,2.322668338E3,2.314779297E3,5.510000229E0,3.537000122E2,4.161675313E0,3.790092468E0,2.500000000E0,1.900000000E1
4.789240534E2,1.931171929E1,-9.918302150E1,2.321877218E3,2.313988281E3,5.610000134E0,3.546000061E2,4.167646997E0,3.790092468E0,2.500000000E0,2.000000000E1
4.799240534E2,1.931177262E1,-9.918302821E1,2.322141026E3,2.314252197E3,5.400000095E0,3.498999939E2,4.172744106E0,3.790092468E0,2.500000000E0,2.100000000E1
4.809240534E2,1.931181821E1,-9.918303327E1,2.321856998E3,2.313968262E3,4.869999886E0,3.527999878E2,4.177454531E0,3.790092468E0,2.715775251E0,2.000000000E1
4.819240534E2,1.931186034E1,-9.918303796E1,2.321900124E3,2.314011475E3,4.219999790E0,3.568999939E2,4.181782554E0,3.790092468E0,2.872710705E0,2.000000000E1
4.829240534E2,1.931189902E1,-9.918304256E1,2.322642722E3,2.314754150E3,3.660000086E0,3.456000061E2,4.184564511E0,3.790092468E0,2.870156527E0,2.000000000E1
4.839240534E2,1.931192362E1,-9.918304739E1,2.322136084E3,2.314247559E3,2.480000019E0,1.500000000E0,4.186338363E0,3.790092468E0,2.913415670E0,1.900000000E1
4.849240534E2,1.931193914E1,-9.918305130E1,2.321632883E3,2.313744385E3,1.769999981E0,3.526000061E2,4.187974103E0,3.790092468E0,2.925212145E0,2.100000000E1
4.859240534E2,1.931195333E1,-9.918305541E1,2.321980027E3,2.314091553E3,1.029999971E0,3.542000122E2,4.189391759E0,3.790092468E0,3.138486385E0,1.900000000E1
4.869240534E2,1.931196578E1,-9.918305832E1,2.321757592E3,2.313869141E3,9.300000072E-1,3.437000122E2,4.190171638E0,3.790092468E0,3.032072783E0,2.000000000E1
4.879240534E2,1.931197218E1,-9.918306136E1,2.321949722E3,2.314061279E3,6.600000262E-1,3.437000122E2,4.191392333E0,3.790092468E0,2.983184338E0,2.000000000E1
4.889240534E2,1.931198163E1,-9.918306728E1,2.322151373E3,2.314262939E3,4.600000083E-1,3.436000061E2,4.191556551E0,3.790092468E0,2.862614632E0,1.900000000E1
4.899240534E2,1.931198305E1,-9.918306771E1,2.322633792E3,2.314745361E3,0.000000000E0,NaN,4.191870074E0,3.790092468E0,3.011682987E0,1.500000000E1
4.909240534E2,1.931198511E1,-9.918306975E1,2.322724124E3,2.314835693E3,0.000000000E0,NaN,4.192260060E0,3.790092468E0,2.987242699E0,1.700000000E1
4.919240534E2,1.931198703E1,-9.918307286E1,2.322928471E3,2.315040039E3,0.000000000E0,NaN,4.192539204E0,3.790092468E0,2.931656599E0,1.700000000E1
4.929240534E2,1.931198948E1,-9.918307344E1,2.323311035E3,2.315422607E3,0.000000000E0,NaN,4.192856364E0,3.790092468E0,2.921408176E0,1.800000000E1
4.939240534E2,1.931199175E1,-9.918307527E1,2.323690917E3,2.315802490E3,0.000000000E0,NaN,4.193088453E0,3.790092468E0,2.812214375E0,1.700000000E1
4.949240534E2,1.931199268E1,-9.918307725E1,2.323531739E3,2.315643311E3,0.000000000E0,NaN,4.193240832E0,3.790092468E0,2.662768602E0,1.700000000E1
4.959240534E2,1.931199397E1,-9.918307774E1,2.323400633E3,2.315512207E3,0.000000000E0,NaN,4.193370890E0,3.790092468E0,2.567537069E0,1.500000000E1
4.969240534E2,1.931199298E1,-9.918307840E1,2.323198000E3,2.315309570E3,0.000000000E0,NaN,4.193663382E0,3.790092468E0,2.586552382E0,1.600000000E1
4.979240534E2,1.931199317E1,-9.918308118E1,2.323225593E3,2.315337158E3,0.000000000E0,NaN,4.193855708E0,3.790092468E0,2.500000000E0,1.500000000E1
4.989240534E2,1.931199199E1,-9.918308252E1,2.323042737E3,2.315154297E3,0.000000000E0,NaN,4.193950502E0,3.790092468E0,2.500000000E0,1.700000000E1
4.999240534E2,1.931199128E1,-9.918308302E1,2.322867202E3,2.314978760E3,0.000000000E0,NaN,4.194043967E0,3.790092468E0,2.500000000E0,1.700000000E1
5.009240534E2,1.931199146E1,-9.918308389E1,2.322865251E3,2.314976807E3,0.000000000E0,NaN,4.194070575E0,3.790092468E0,2.500000000E0,1.600000000E1
5.019240534E2,1.931199150E1,-9.918308414E1,2.322845232E3,2.314956787E3,0.000000000E0,NaN,4.194080903E0,3.790092468E0,2.500000000E0,1.500000000E1
5.029240534E2,1.931199158E1,-9.918308409E1,2.322854753E3,2.314966309E3,0.000000000E0,NaN,4.194083362E0,3.790092468E0,2.500000000E0,1.600000000E1
5.039240534E2,1.931199160E1,-9.918308410E1,2.322851091E3,2.314962646E3,0.000000000E0,NaN,4.194084474E0,3.790092468E0,2.500000000E0,1.600000000E1
5.049240534E2,1.931199161E1,-9.918308410E1,2.322848405E3,2.314959961E3,0.000000000E0,NaN,4.194087810E0,3.790092468E0,2.500000000E0,1.400000000E1
5.059240534E2,1.931199158E1,-9.918308410E1,2.322845475E3,2.314957031E3,0.000000000E0,NaN,4.194092152E0,3.790092468E0,2.500000000E0,1.600000000E1
5.069240534E2,1.931199157E1,-9.918308414E1,2.322844743E3,2.314956299E3,0.000000000E0,NaN,4.194092152E0,3.790092468E0,2.500000000E0,1.500000000E1
5.079240534E2,1.931199157E1,-9.918308414E1,2.322840593E3,2.314952148E3,0.000000000E0,NaN,4.194096093E0,3.790092468E0,2.500000000E0,1.600000000E1
5.089240534E2,1.931199160E1,-9.918308416E1,2.322841325E3,2.314952881E3,0.000000000E0,NaN,4.194147363E0,3.790092468E0,2.500000000E0,1.600000000E1
5.099240534E2,1.931199194E1,-9.918308449E1,2.322878679E3,2.314990234E3,0.000000000E0,NaN,4.194162816E0,3.790092468E0,2.582117081E0,1.600000000E1
5.109240534E2,1.931199205E1,-9.918308458E1,2.322889176E3,2.315000732E3,0.000000000E0,NaN,4.194188808E0,3.790092468E0,2.580638885E0,1.700000000E1
5.119240534E2,1.931199222E1,-9.918308475E1,2.322908952E3,2.315020508E3,0.000000000E0,NaN,4.194192305E0,3.790092468E0,2.542768240E0,1.700000000E1
5.129240534E2,1.931199225E1,-9.918308476E1,2.322908464E3,2.315020020E3,0.000000000E0,NaN,4.194813918E0,3.790092468E0,2.500000000E0,1.400000000E1
5.139240534E2,1.931199780E1,-9.918308547E1,2.323265630E3,2.315377197E3,2.500000000E-1,3.433999939E2,4.196384337E0,3.790092468E0,2.539384842E0,1.800000000E1
5.149240534E2,1.931201171E1,-9.918308288E1,2.323270232E3,2.315381836E3,2.299999952E0,2.360000038E1,4.198958545E0,3.790092468E0,2.592214346E0,1.700000000E1
5.159240534E2,1.931203439E1,-9.918308780E1,2.323485034E3,2.315596680E3,2.829999924E0,3.000000119E-1,4.202086167E0,3.790092468E0,2.500000000E0,1.800000000E1
5.169240534E2,1.931206240E1,-9.918309052E1,2.323573844E3,2.315685547E3,3.309999943E0,3.580000000E2,4.205689521E0,3.790092468E0,2.750110388E0,1.800000000E1
5.179240534E2,1.931209366E1,-9.918309957E1,2.323687316E3,2.315799072E3,3.349999905E0,3.546000061E2,4.209337276E0,3.790092468E0,2.853088140E0,1.900000000E1
5.189240534E2,1.931212639E1,-9.918310192E1,2.323662588E3,2.315774414E3,3.339999914E0,1.500000000E0,4.214472778E0,3.790092468E0,2.983202696E0,1.500000000E1
5.199240534E2,1.931216816E1,-9.918312280E1,2.323925963E3,2.316037842E3,4.789999962E0,3.420000000E2,4.219599168E0,3.790092468E0,3.047060251E0,1.600000000E1
5.209240534E2,1.931221041E1,-9.918314235E1,2.323546756E3,2.315658691E3,4.730000019E0,3.371000061E2,4.224112634E0,3.790092468E0,2.762564898E0,1.900000000E1
5.219240534E2,1.931224676E1,-9.918316149E1,2.322218098E3,2.314330078E3,4.559999943E0,3.367000122E2,4.228092906E0,3.790092468E0,2.631423712E0,2.100000000E1
5.229240534E2,1.931227744E1,-9.918318103E1,2.320058155E3,2.312170166E3,3.170000076E0,3.412000122E2,4.232293220E0,3.790092468E0,2.555317640E0,2.000000000E1
5.239240534E2,1.931230786E1,-9.918320476E1,2.318662870E3,2.310774902E3,3.180000067E0,3.373999939E2,4.235075846E0,3.790092468E0,2.519595146E0,2.100000000E1
5.249240534E2,1.931232941E1,-9.918321824E1,2.317629401E3,2.309741455E3,2.849999905E0,3.317999878E2,4.239068072E0,3.790092468E0,2.538058758E0,1.800000000E1
5.259240534E2,1.931236398E1,-9.918322851E1,2.318762399E3,2.310874512E3,3.210000038E0,3.513999939E2,4.243178645E0,3.790092468E0,2.507320404E0,1.700000000E1
5.269240534E2,1.931240043E1,-9.918323504E1,2.319421754E3,2.311533936E3,3.349999905E0,3.482000122E2,4.246444322E0,3.790092468E0,2.500000000E0,1.500000000E1
5.279240534E2,1.931242962E1,-9.918323847E1,2.319251284E3,2.311363525E3,3.089999914E0,3.482000122E2,4.249930675E0,3.790092468E0,2.601533413E0,1.700000000E1
5.289240534E2,1.931246093E1,-9.918324022E1,2.319763180E3,2.311875488E3,3.569999933E0,3.562000122E2,4.253230911E0,3.790092468E0,2.588123322E0,1.700000000E1
5.299240534E2,1.931248890E1,-9.918325074E1,2.320979446E3,2.313091797E3,3.319999933E0,3.330000000E2,4.255996802E0,3.790092468E0,2.553267956E0,1.800000000E1
5.309240534E2,1.931251372E1,-9.918324900E1,2.320365372E3,2.312477783E3,2.569999933E0,3.572999878E2,4.258780056E0,3.790092468E0,2.500000000E0,1.600000000E1
5.319240534E2,1.931253875E1,-9.918324885E1,2.321344075E3,2.313456543E3,2.579999924E0,4.000000060E-1,4.261949497E0,3.790092468E0,2.597851992E0,1.900000000E1
5.329240534E2,1.931256710E1,-9.918325198E1,2.321405785E3,2.313518311E3,2.390000105E0,3.480000000E2,4.264952134E0,3.790092468E0,2.654805422E0,1.900000000E1
5.339240534E2,1.931259409E1,-9.918325288E1,2.321446741E3,2.313559326E3,2.259999990E0,3.530000000E2,4.267855584E0,3.790092468E0,2.704618931E0,1.800000000E1
5.349240534E2,1.931261958E1,-9.918325888E1,2.321270182E3,2.313382812E3,2.130000114E0,3.417000122E2,4.270170458E0,3.790092468E0,2.606864929E0,1.900000000E1
5.359240534E2,1.931263930E1,-9.918326595E1,2.320975718E3,2.313088379E3,2.180000067E0,3.327000122E2,4.272709741E0,3.790092468E0,2.500000000E0,1.700000000E1
5.369240534E2,1.931265847E1,-9.918327910E1,2.320958855E3,2.313071533E3,2.589999914E0,3.062000122E2,4.274970816E0,3.790092468E0,2.516173840E0,2.000000000E1
5.379240534E2,1.931266768E1,-9.918329831E1,2.320507456E3,2.312620117E3,2.700000048E0,2.842999878E2,4.277234641E0,3.790092468E0,2.500000000E0,1.900000000E1
5.389240534E2,1.931267246E1,-9.918331928E1,2.320912028E3,2.313024658E3,2.789999962E0,2.708999939E2,4.279898020E0,3.790092468E0,2.500000000E0,1.900000000E1
5.399240534E2,1.931267230E1,-9.918334466E1,2.321491668E3,2.313604248E3,2.940000057E0,2.665000000E2,4.283093319E0,3.790092468E0,2.500000000E0,1.900000000E1
5.409240534E2,1.931267036E1,-9.918337504E1,2.321316196E3,2.313428711E3,2.960000038E0,2.607999878E2,4.286004640E0,3.790092468E0,2.500000000E0,1.900000000E1
5.419240534E2,1.931266690E1,-9.918340254E1,2.321509617E3,2.313622070E3,2.819999933E0,2.573999939E2,4.288943817E0,3.790092468E0,2.500000000E0,1.900000000E1
5.429240534E2,1.931266318E1,-9.918343027E1,2.321633948E3,2.313746338E3,2.799999952E0,2.576000061E2,4.291244124E0,3.790092468E0,2.500000000E0,2.100000000E1
5.439240534E2,1.931265845E1,-9.918345161E1,2.321315886E3,2.313428223E3,2.269999981E0,2.611000061E2,4.293758803E0,3.790092468E0,2.500000000E0,1.900000000E1
5.449240534E2,1.931265769E1,-9.918347556E1,2.321133074E3,2.313245361E3,2.150000095E0,2.597000122E2,4.295439806E0,3.790092468E0,2.500000000E0,1.800000000E1
5.459240534E2,1.931265678E1,-9.918349155E1,2.320949758E3,2.313062012E3,1.740000010E0,2.583999939E2,4.297063488E0,3.790092468E0,2.500000000E0,1.900000000E1
5.469240534E2,1.931265231E1,-9.918350628E1,2.320865813E3,2.312978027E3,1.240000010E0,2.622000122E2,4.297990431E0,3.790092468E0,2.500000000E0,2.000000000E1
5.479240534E2,1.931264979E1,-9.918351470E1,2.320913199E3,2.313025391E3,8.500000238E-1,2.565000000E2,4.299312133E0,3.790092468E0,2.500000000E0,1.900000000E1
5.489240534E2,1.931264904E1,-9.918352727E1,2.320657610E3,2.312769775E3,1.120000005E0,2.732000122E2,4.300317492E0,3.790092468E0,2.500000000E0,1.900000000E1
5.499240534E2,1.931264560E1,-9.918353613E1,2.320384686E3,2.312496826E3,1.129999995E0,2.670000000E2,4.301538530E0,3.790092468E0,2.500000000E0,2.000000000E1
5.509240534E2,1.931264331E1,-9.918354751E1,2.320428415E3,2.312540527E3,1.539999962E0,2.500000000E2,4.303175575E0,3.790092468E0,2.500000000E0,1.700000000E1
5.519240534E2,1.931263316E1,-9.918355881E1,2.320848871E3,2.312960938E3,1.779999971E0,2.218999939E2,4.305007135E0,3.790092468E0,2.500000000E0,1.800000000E1
5.529240534E2,1.931261989E1,-9.918356915E1,2.320764937E3,2.312876953E3,1.659999967E0,2.066000061E2,4.307064646E0,3.790092468E0,2.500000000E0,1.800000000E1
5.539240534E2,1.931260148E1,-9.918356718E1,2.320493246E3,2.312605225E3,2.099999905E0,1.638000031E2,4.308478569E0,3.790092468E0,2.500000000E0,1.900000000E1
5.549240534E2,1.931258889E1,-9.918356907E1,2.320274284E3,2.312386230E3,8.799999952E-1,1.733999939E2,4.309512275E0,3.790092468E0,2.500000000E0,1.800000000E1
5.559240534E2,1.931258172E1,-9.918356280E1,2.319536983E3,2.311648926E3,6.100000143E-1,1.731999969E2,4.310825005E0,3.790092468E0,2.500000000E0,1.800000000E1
5.569240534E2,1.931257009E1,-9.918356065E1,2.319343890E3,2.311455811E3,5.799999833E-1,1.731999969E2,4.311926558E0,3.790092468E0,2.630956650E0,1.800000000E1
5.579240534E2,1.931256042E1,-9.918355837E1,2.319309728E3,2.311421631E3,1.220000029E0,1.688999939E2,4.312550639E0,3.790092468E0,2.500000000E0,1.800000000E1
5.589240534E2,1.931255552E1,-9.918356127E1,2.319791434E3,2.311903320E3,9.200000167E-1,1.690000000E2,4.313854714E0,3.790092468E0,2.500000000E0,2.000000000E1
5.599240534E2,1.931254403E1,-9.918355878E1,2.319946240E3,2.312058105E3,8.500000238E-1,1.690000000E2,4.314747965E0,3.790092468E0,2.500000000E0,1.900000000E1
5.609240534E2,1.931253610E1,-9.918355742E1,2.320750455E3,2.312862305E3,7.200000286E-1,1.691000061E2,4.315516749E0,3.790092468E0,2.500000000E0,1.900000000E1
5.619240534E2,1.931253032E1,-9.918356144E1,2.320315661E3,2.312427490E3,5.400000215E-1,1.691999969E2,4.316182850E0,3.790092468E0,2.500000000E0,2.000000000E1
5.629240534E2,1.931252518E1,-9.918356470E1,2.319949957E3,2.312061768E3,0.000000000E0,NaN,4.316465565E0,3.790092468E0,2.500000000E0,1.800000000E1
5.639240534E2,1.931252448E1,-9.918356211E1,2.320147707E3,2.312259521E3,0.000000000E0,NaN,NaN,3.790092468E0,2.520034075E0,1.700000000E1
